id,customer_id,create_timestamp,name,name_lower,description,archiving_timestamp
201,1,2016-01-20 13:36:23,0118 - BIG Program (MDR - IM) -  IFRS Project,0118 - big program (mdr - im) -  ifrs project,"Program Manager : Manon
Resource :  Inna M.

Record of decision:
224-0118       : Jan 18, 2016 to Nov 30, 2016

Project : IFRS",
202,1,2016-01-20 23:23:01,0113/0114 - RD - Omnia,0113/0114 - rd - omnia,"Program Manager : Rupinder 
Resource : Darryl Prebble

Record of decision:
224-0099       : Nov 30, 2015 to Jun 30, 2016

Confusion : 
- Actual Project X numbering : 224-0114
- Bell FG : 224-0113",
203,1,2016-01-27 10:14:05,0115 - BIG Data Program (JB - MC)  OTTO Project,0115 - big data program (jb - mc)  otto project,,
204,1,2016-01-27 10:15:02,0115 - BIG Data Program (JB - OR)  OTTO Project,0115 - big data program (jb - or)  otto project,,
205,1,2016-01-27 10:15:24,0115 - BIG Data Program (JB - VHN)  OTTO Project,0115 - big data program (jb - vhn)  otto project,,
206,1,2016-01-27 10:16:56,0115 - BIG Data Program (JB - AK)  OTTO Project,0115 - big data program (jb - ak)  otto project,,
207,1,2016-02-10 12:39:04,0115 - BIG Program (MDR - VHN) - IFRS,0115 - big program (mdr - vhn) - ifrs,,
208,1,2016-02-10 12:44:54,0999 - BIG DATA PROGRAM - (JB - IF) - Pulse,0999 - big data program - (jb - if) - pulse,,
209,1,2016-02-10 14:08:20,0999 - BIG DATA PROGRAM - (JB - AJ) OTTO,0999 - big data program - (jb - aj) otto,,
210,1,2016-02-14 14:12:55,0120 - KH/ID - Omnia Program - Omnia Ph04,0120 - kh/id - omnia program - omnia ph04,"Program Manager : Karen
Resource :  Igor Dubrovin

Record of decision:
224-0120       : Feb 14, 2016 to July  15, 2016
       => During this period, most of the funding will come from prebill from 224-0112 
             and 224-0116

Project : Omnia Ph04",
211,1,2016-02-14 14:23:19,0104 - KH/SA - Omnia Program - Omnia Ph04,0104 - kh/sa - omnia program - omnia ph04,"Program Manager : Karen
Resource :  Sam Abramovich

Record of decision:
224-0104       : Aug 01, 2015 to Jan 31, 2016
224-0104 CL01 : Feb 01, 2016 to Jun 30, 2016
       => During this period, most of the funding will come from prebill from 224-0116

Project : Omnia Ph04",
213,1,2016-02-14 14:54:02,0111 - TB/RT - SPA Program - Accurate Pricing,0111 - tb/rt - spa program - accurate pricing,"Program Manager : Tori
Resource :  Roman Turezki

Record of decision:
224-0111       : Jan 1, 2016 to Nov 11, 2016

Project : Accurate Pricing",
214,1,2016-02-14 14:54:49,0111 - TB/RT - SPA Program - OTTO,0111 - tb/rt - spa program - otto,"Program Manager : Tori
Resource :  Roman Turezki

Record of decision:
224-0111       : Jan 1, 2016 to Nov 11, 2016

Project : OTTO",
215,1,2016-02-14 15:00:35,0111 - TB/RT - SPA Program - Reco Engine Integration,0111 - tb/rt - spa program - reco engine integration,"Program Manager : Tori
Resource :  Roman Turezki

Record of decision:
224-0111       : Jan 1, 2016 to Nov 11, 2016

Project : Reco Engine Integration",
216,1,2016-02-16 00:50:56,0115 - Big Data Program (JB/JM) - Bell Media Smart Data,0115 - big data program (jb/jm) - bell media smart data,"Program Manager : Todd H. - moved to Jen B.
Resource : Jerry M.

Record of decision:
224-0115       : Dec 1, 2015 to Mar 31, 2016

Project : Bell Media Smart Data",
217,1,2016-02-17 14:58:40,0122 - BIG PROGRAM - (MDR - SA) IFRS,0122 - big program - (mdr - sa) ifrs,This is to track the 3 weeks Shawn is cover for Omar's vacation,
218,1,2016-03-02 11:27:51,0121 - PULSE Delivery (JK),0121 - pulse delivery (jk),,
219,37,2016-03-02 11:39:05,0000 - BI & DW Environment Review,0000 - bi & dw environment review,,2017-08-13 20:55:25
220,1,2016-03-04 10:13:19,0117 - BIG Program - (MDR - ML) Fraudview FMS,0117 - big program - (mdr - ml) fraudview fms,,
221,1,2016-03-04 12:05:12,0117 - BIG Program - (MDR - ML) - IFRS,0117 - big program - (mdr - ml) - ifrs,,
222,1,2016-03-15 22:18:24,0125 - JB - PCCS,0125 - jb - pccs,,
223,1,2016-04-06 12:25:20,0115 - BIG Data Program (JB - LJ)  OTTO Project,0115 - big data program (jb - lj)  otto project,,
224,1,2016-04-07 15:48:19,0115 - BIG Data Program (JB - SC)  eChat Project,0115 - big data program (jb - sc)  echat project,All through Pre-bill,
225,1,2016-04-11 14:53:30,0122 - BIG Program - (MDR-SA) Where's My Tech,0122 - big program - (mdr-sa) where's my tech,,
226,1,2016-04-11 14:55:05,0122 - BIG Projram - (MDR-SA) IFRS Ph02,0122 - big projram - (mdr-sa) ifrs ph02,,
227,1,2016-04-11 14:58:46,0101 - BIG Program - (MDR-TM) PCCS PH02,0101 - big program - (mdr-tm) pccs ph02,,
228,1,2016-04-25 00:51:23,0126 - Big Data Program - (JB - OK) OTTO,0126 - big data program - (jb - ok) otto,,
229,1,2016-04-25 00:52:29,0126 - Big Data Program - (JB - OK) FoNSE Web,0126 - big data program - (jb - ok) fonse web,,
230,1,2016-05-05 14:44:03,0122 - BIG PROGRAM (VA - SA) SPA Share Plan Recommendations,0122 - big program (va - sa) spa share plan recommendations,,
231,1,2016-05-05 14:46:03,0080 - BIG Program (MDR-KJ) IFRS R2,0080 - big program (mdr-kj) ifrs r2,,
232,8,2016-05-11 14:13:56,0001 - Recruiting,0001 - recruiting,,
233,8,2016-05-11 14:16:01,CEDW,cedw,,
234,38,2016-05-11 14:20:33,HR Reporting - Phase 1,hr reporting - phase 1,,2017-08-14 13:14:13
235,26,2016-05-17 15:28:42,0002-GeoDash v3.1,0002-geodash v3.1,,
236,1,2016-05-24 13:29:59,0127 - MH/JZ - OTTO / FoNSE MSTR,0127 - mh/jz - otto / fonse mstr,"Program Manager : Mark
Resource : John & Andrew
Rate : 

Record of decision:
224-0127              :",
238,1,2016-06-06 09:45:35,0128 - SK/JZ - PCCS - MSTR Dashboard Development,0128 - sk/jz - pccs - mstr dashboard development,,
239,1,2016-06-08 11:24:59,0115 - BIG Data Program (JB - VHN)  FoNSE Reports,0115 - big data program (jb - vhn)  fonse reports,,
240,1,2016-06-28 09:27:45,0107 - BIG Program - FoNSE (JB),0107 - big program - fonse (jb),,
241,1,2016-06-28 09:28:31,0107 - BIG Program - OTTO (JB),0107 - big program - otto (jb),,
242,1,2016-07-04 17:52:49,0113/0114 - RD - BI Enhancement Ph02,0113/0114 - rd - bi enhancement ph02,,
243,1,2016-07-06 09:29:05,0129 - RD - BI Enhancements,0129 - rd - bi enhancements,,
244,1,2016-07-06 09:29:26,0129 - RD - Omnia,0129 - rd - omnia,,
245,1,2016-07-07 11:48:36,0081 - BIG PROGRAM (MDR - BG) - Bulk Internet,0081 - big program (mdr - bg) - bulk internet,,
246,1,2016-07-07 11:52:25,0105 - BIG PROGRAM - NGCC NM,0105 - big program - ngcc nm,,
247,1,2016-07-20 18:40:30,0125 - JB - Big Data Ph04,0125 - jb - big data ph04,,
248,1,2016-07-20 19:10:50,0132 - VN - Big Data Ph04,0132 - vn - big data ph04,,
249,1,2016-07-20 19:11:19,0132 - VN - OneApp,0132 - vn - oneapp,,
250,1,2016-07-20 19:12:29,0132 - VN - nPVR,0132 - vn - npvr,,
251,1,2016-08-03 08:38:39,0080 - BIG Program (MDR-KJ) HATA CR19,0080 - big program (mdr-kj) hata cr19,,
252,1,2016-08-03 08:39:16,0080 - BIG Program (MDR-KJ) ASTRA DECOMM,0080 - big program (mdr-kj) astra decomm,,
253,1,2016-08-03 08:39:50,0080 - BIG Program (MDR-KJ) Customer Dossier,0080 - big program (mdr-kj) customer dossier,,
254,1,2016-08-03 08:43:18,0122 - BIG Program (MDR-SA) UBIG Central,0122 - big program (mdr-sa) ubig central,,
255,1,2016-08-03 16:29:41,0105 - JB/SC Big Data Program - OTTO CR49,0105 - jb/sc big data program - otto cr49,,
256,1,2016-08-03 16:32:58,0115 - BIG Data Program (JB - VHN) nPVR,0115 - big data program (jb - vhn) npvr,,
257,1,2016-08-03 16:34:01,0115 - BIG Data Program (JB - VHN) One App,0115 - big data program (jb - vhn) one app,,
258,1,2016-08-03 16:37:20,0126 - Big Data Program - (JB-OK) nPVR,0126 - big data program - (jb-ok) npvr,,
259,1,2016-08-03 16:37:54,0126 - Big Data Program - (JB-OK) One App,0126 - big data program - (jb-ok) one app,,
261,1,2016-08-10 14:48:52,0125 - Big Data Program (JB / JM) FTTH Brownfield,0125 - big data program (jb / jm) ftth brownfield,,
262,1,2016-08-10 14:49:54,0125 - Big Data Program (JB / JM)  Internet Speed Promise Ph03 CR57,0125 - big data program (jb / jm)  internet speed promise ph03 cr57,,
263,1,2016-08-11 08:45:59,0125 - BIG Data Program (JB - SC) FTTH Brownfield,0125 - big data program (jb - sc) ftth brownfield,,
264,1,2016-08-11 08:47:04,0125 - BIG Data Program (JB - SC) Internet Speed Promise PH03 CR57,0125 - big data program (jb - sc) internet speed promise ph03 cr57,,
265,1,2016-10-06 15:37:50,0105 - JB/SC Big Data Program - Restart,0105 - jb/sc big data program - restart,,
266,1,2016-10-06 15:52:56,0080 - BIG Program (MDR-KJ) Bell Roam Like Home,0080 - big program (mdr-kj) bell roam like home,,
267,25,2016-11-08 11:54:04,0003 - Ad Hoc Support - Phase 2,0003 - ad hoc support - phase 2,,2017-08-13 20:52:29
268,1,2016-11-14 11:43:13,0081-BIG Program (MDR - BG) - AT&T,0081-big program (mdr - bg) - at&t,,
269,1,2016-11-15 09:06:33,0122 - BIG Program (JB - SA) - SBM PCCS,0122 - big program (jb - sa) - sbm pccs,,
270,1,2016-11-17 16:16:42,0115 - BIG Data Program (JB - LJ) - One App,0115 - big data program (jb - lj) - one app,,
271,1,2016-11-17 16:18:30,0115 - BIG Data Program (JB - LJ) nPVR,0115 - big data program (jb - lj) npvr,,
272,1,2016-11-20 14:54:09,0131 - Omnia Program,0131 - omnia program,,
273,1,2016-11-29 10:10:48,0080 - BIG Program (MDR-KJ) BMBI Datastage Upgrade,0080 - big program (mdr-kj) bmbi datastage upgrade,,
274,1,2016-11-29 10:24:30,0091 - BIG Program (MDR-OS) EDW Datastage Upgrade,0091 - big program (mdr-os) edw datastage upgrade,,
275,1,2016-11-29 13:30:11,0125 - Big Data Program (JB / JM) PCCS Ph02,0125 - big data program (jb / jm) pccs ph02,,
276,1,2016-11-29 13:31:13,0125 - Big Data Program (JB / JM) OneSource Upgrade,0125 - big data program (jb / jm) onesource upgrade,,
277,40,2016-11-30 14:53:07,0001 - The Source DGM/DSM App,0001 - the source dgm/dsm app,,
278,1,2016-12-01 08:36:35,0125 - BIG Data Program (JB - SC) PCCS Ph02,0125 - big data program (jb - sc) pccs ph02,,
279,26,2016-12-09 16:46:48,0002-GeoDash v3.3,0002-geodash v3.3,,
280,1,2016-12-30 18:33:04,0148 - PCCS Program - PCCS Ph02,0148 - pccs program - pccs ph02,,
281,1,2017-01-03 16:17:01,0118 - BIG Program (MDR - IM) - Churchill Postpaid + CR01,0118 - big program (mdr - im) - churchill postpaid + cr01,,
282,1,2017-01-03 17:01:24,0134 - BIG Program (MDR - RN),0134 - big program (mdr - rn),,
283,1,2017-01-03 17:35:51,0137 - BIG Program (MDR - TM) - Churchill Postpaid + CR01,0137 - big program (mdr - tm) - churchill postpaid + cr01,,
284,1,2017-01-05 13:32:37,0143 - Big Data Program - (JB - OK) Restart,0143 - big data program - (jb - ok) restart,,
285,1,2017-01-05 13:41:13,0159 - BIG Program (MDR-OS) EDW Datastage Upgrade,0159 - big program (mdr-os) edw datastage upgrade,,
286,1,2017-01-05 16:43:19,0132 - VN - OneSource,0132 - vn - onesource,,
287,25,2017-01-10 15:54:08,0004 - Ad Hoc Support - Phase 3,0004 - ad hoc support - phase 3,,
289,1,2017-01-19 16:41:58,0150 - BIG Program (MDR - MK) ENT SEQ NO,0150 - big program (mdr - mk) ent seq no,,
290,1,2017-01-19 16:43:42,0150 - BIG Program (MDR - MK) Number Share,0150 - big program (mdr - mk) number share,,
291,1,2017-01-19 17:06:52,0125 - BIG Data Program (JB - LJ) OneSource Upgrade,0125 - big data program (jb - lj) onesource upgrade,,
292,1,2017-01-30 17:01:03,0135 - BIG Program (MDR - AS) - HP CR101 CDC,0135 - big program (mdr - as) - hp cr101 cdc,,
293,1,2017-01-30 18:26:13,0140 - BIG Program (MDR - AE) - EDW Datastage Upgrade,0140 - big program (mdr - ae) - edw datastage upgrade,,
294,1,2017-02-02 02:24:36,0132 - Big Data Program (VN) - Program Management,0132 - big data program (vn) - program management,,
295,1,2017-02-02 02:25:26,0152 - Big Data 2017 (JB) - Program Management,0152 - big data 2017 (jb) - program management,,
296,1,2017-02-02 02:31:07,0152 - Big Data 2017 (JB) - OneSource,0152 - big data 2017 (jb) - onesource,,
297,1,2017-02-02 02:32:01,0152 - Big Data 2017 (JB) - OneApp,0152 - big data 2017 (jb) - oneapp,,
298,1,2017-02-15 13:25:50,0147 - JK - TSM Dashboard,0147 - jk - tsm dashboard,,
299,28,2017-02-27 19:30:55,0005 - Business Objects Migration of Reports to MicroStrategy,0005 - business objects migration of reports to microstrategy,,
301,1,2017-03-01 21:20:13,0150 - BIG Program (MDR - MK) CASL Implied and Express Consent,0150 - big program (mdr - mk) casl implied and express consent,,
302,1,2017-03-14 16:47:57,0140 - BIG Program (JB - AE) - PCCS Phase 2,0140 - big program (jb - ae) - pccs phase 2,,
303,1,2017-03-15 14:25:28,0133 - BIG Program (MDR-KJ)  - BMBI Datastage Upgrade,0133 - big program (mdr-kj)  - bmbi datastage upgrade,,
304,1,2017-03-15 14:44:27,0135 - BIG Program (MDR - AS) - Charging Flexibility,0135 - big program (mdr - as) - charging flexibility,,
305,1,2017-03-15 14:59:36,0136 - BIG Program (MDR - BG) - NGCC NM,0136 - big program (mdr - bg) - ngcc nm,,
306,1,2017-03-15 15:00:55,0136 - BIG Program (MDR - BG) - AT&T,0136 - big program (mdr - bg) - at&t,,
307,1,2017-03-15 15:09:05,0136 - BIG Program (MDR - BG) - NGCI,0136 - big program (mdr - bg) - ngci,,
308,1,2017-03-15 15:51:59,0136 - BIG Program (MDR - BG) - Bulk Internet,0136 - big program (mdr - bg) - bulk internet,,
309,1,2017-03-15 20:38:03,0141 - SPA Program - SPA Pricing Engine,0141 - spa program - spa pricing engine,,
310,1,2017-03-15 20:51:13,0138 - BIG Program (MDR - ML) - IFRS,0138 - big program (mdr - ml) - ifrs,,
311,1,2017-03-15 21:02:28,0139 - BIG Program (MDR - IM) - Churchill Postpaid + CR01,0139 - big program (mdr - im) - churchill postpaid + cr01,,
312,1,2017-03-15 21:06:19,0139 - BIG Program (MDR - IM) - IFRS Project,0139 - big program (mdr - im) - ifrs project,,
313,1,2017-03-15 21:26:20,0140 - BIG Program (MDR - AE) - IFRS Project,0140 - big program (mdr - ae) - ifrs project,,
314,1,2017-03-15 21:55:46,0142 - BIG Program (MDR-OS) - IFRS Project,0142 - big program (mdr-os) - ifrs project,,
315,1,2017-03-16 02:40:09,0151 - OneSource (JB),0151 - onesource (jb),,
316,1,2017-03-16 03:12:34,0149 - BI Enhancement Program,0149 - bi enhancement program,,
317,1,2017-03-16 03:20:58,0130 - Omnia Ph04,0130 - omnia ph04,,
318,1,2017-03-16 03:56:51,0146 - BI SAS ETL Optimization,0146 - bi sas etl optimization,,
319,1,2017-03-16 04:07:11,0145 - BI Enhancement Program,0145 - bi enhancement program,,
320,1,2017-03-16 04:16:20,0145 - Omnia OT,0145 - omnia ot,,
321,1,2017-03-16 14:39:34,0143 - Big Data Program - Big Data Ph04,0143 - big data program - big data ph04,,
322,1,2017-03-16 15:14:04,0143 - BIG Data Program - OneApp,0143 - big data program - oneapp,,
323,1,2017-03-16 15:14:44,0143 - Big Data Program - nPVR,0143 - big data program - npvr,,
324,1,2017-03-16 15:43:06,0125 - BIG Data Program (JB - SC) Restart,0125 - big data program (jb - sc) restart,,
325,26,2017-03-24 17:07:00,0000-Sequence - Prompt Auto-Loop,0000-sequence - prompt auto-loop,,
326,1,2017-03-29 19:49:01,0139 - BIG Program (MDR - IM) - TV Code Of Conduct,0139 - big program (mdr - im) - tv code of conduct,,
327,1,2017-03-29 19:52:40,0150 - BIG Program (MDR - MK) Mariner Hardening R3,0150 - big program (mdr - mk) mariner hardening r3,,
328,12,2017-03-30 16:21:30,0005-Ad Hoc Support 2017,0005-ad hoc support 2017,,
329,1,2017-03-31 13:15:50,0137 - BIG Program (MDR - TM) - NICE WFM Upgrade,0137 - big program (mdr - tm) - nice wfm upgrade,,
330,1,2017-03-31 13:17:38,0135 - BIG Program (MDR - AS) - NICE WFM Upgrade,0135 - big program (mdr - as) - nice wfm upgrade,,
331,1,2017-03-31 13:18:35,0135 - BIG Program (MDR - AS) - Paid for Battery,0135 - big program (mdr - as) - paid for battery,,
332,1,2017-03-31 13:21:50,0135 - BIG Program (MDR - AS) - Companion Device Enhancement,0135 - big program (mdr - as) - companion device enhancement,,
333,1,2017-04-03 20:38:32,0151 - JB - FoNSE Aliant,0151 - jb - fonse aliant,,
334,37,2017-04-04 15:54:35,0003-Emergency Response Mar2017,0003-emergency response mar2017,,2017-08-13 20:55:25
335,1,2017-04-05 16:43:45,0153 - GeoDash 2017 POC and Support,0153 - geodash 2017 poc and support,,
336,1,2017-04-05 22:25:00,0154-PCCS Phase 2 - ESM Enhancement,0154-pccs phase 2 - esm enhancement,,
337,1,2017-04-17 16:14:25,0140 - BIG Program (JB - AE) - OneSource,0140 - big program (jb - ae) - onesource,,
338,1,2017-04-17 16:22:41,0133 - BIG Program (MDR-KJ) - TV Code of Conduct,0133 - big program (mdr-kj) - tv code of conduct,,
339,1,2017-04-25 15:35:54,0155-BI Enhancements SAS Development,0155-bi enhancements sas development,,
340,41,2017-04-27 22:04:08,0001-MicroStrategy Ad Hoc Support - Digital Adherence,0001-microstrategy ad hoc support - digital adherence,,2017-08-14 13:09:42
341,1,2017-05-01 18:20:59,0152 - Big Data 2017 (JB) - FoNSE Aliant,0152 - big data 2017 (jb) - fonse aliant,,
342,1,2017-05-01 18:22:36,0143 - Big Data Program - FoNSE Aliant,0143 - big data program - fonse aliant,,
343,1,2017-05-01 18:26:03,0137 - BIG Program (MDR - TM) - Mariner Hardening R3 DRP,0137 - big program (mdr - tm) - mariner hardening r3 drp,,
344,26,2017-05-02 23:46:55,0002-GeoDash v4.1,0002-geodash v4.1,,
345,26,2017-05-03 00:07:51,0000-MPV Widget,0000-mpv widget,,
346,26,2017-05-03 00:10:11,0000-Threshold Legend,0000-threshold legend,,
347,1,2017-05-04 23:37:44,0143 - Big Data Program - Download & Go,0143 - big data program - download & go,,
348,1,2017-05-04 23:39:23,0143 - Big Data Program - OTTO Product Name Change CR77,0143 - big data program - otto product name change cr77,,
349,1,2017-05-04 23:42:48,0151 - JB - Download & Go,0151 - jb - download & go,,
350,1,2017-05-04 23:44:08,0152 - Big Data 2017 (JB) - Download & Go,0152 - big data 2017 (jb) - download & go,,
351,1,2017-05-18 14:01:16,0138 - BIG Program (MDR - ML) - Bonding 100Mbps,0138 - big program (mdr - ml) - bonding 100mbps,,
352,1,2017-05-23 18:07:51,0147-National Retail,0147-national retail,,
353,1,2017-05-24 19:53:18,0142 - BIG Program (MDR-OS) - 100 MBPS Bonding,0142 - big program (mdr-os) - 100 mbps bonding,,
354,1,2017-05-24 19:54:01,0142 - BIG Program (MDR-OS) - HP in NM1 CR109,0142 - big program (mdr-os) - hp in nm1 cr109,,
355,1,2017-05-25 01:10:58,0143 - BIG Program (MDR-MM) - Churchill,0143 - big program (mdr-mm) - churchill,,
356,40,2017-05-25 11:39:37,0002 - Source Support Q2&3 2017,0002 - source support q2&3 2017,,
357,1,2017-05-25 17:49:01,0135 - BIG Program (MDR - AS) - HPN - CR 112 R52 CDC,0135 - big program (mdr - as) - hpn - cr 112 r52 cdc,,
358,1,2017-05-25 17:50:04,0135 - BIG Program (MDR - AS) - EPC RT Freeze Improvement,0135 - big program (mdr - as) - epc rt freeze improvement,,
359,1,2017-05-25 17:52:29,0135 - BIG Program (MDR - AS) - Mobility eCare,0135 - big program (mdr - as) - mobility ecare,,
360,1,2017-05-29 16:36:29,0150 - BIG Program (MDR - MK) Forbearance,0150 - big program (mdr - mk) forbearance,,
361,1,2017-05-29 19:52:17,0136 - BIG Program (MDR - BG) - NBA Project,0136 - big program (mdr - bg) - nba project,,
362,1,2017-05-29 19:53:13,0136 - BIG Program (MDR - BG) - CAE Phase 1,0136 - big program (mdr - bg) - cae phase 1,,
363,1,2017-05-30 14:45:37,0139 - BIG Program (MDR - IM) - Forbearance,0139 - big program (mdr - im) - forbearance,,
364,1,2017-05-31 20:11:36,0135 - BIG Program (MDR - AS) - Alcatel Decom,0135 - big program (mdr - as) - alcatel decom,,
365,1,2017-06-02 14:15:52,0151 - CAE Mobile Identity Ph1 (JB),0151 - cae mobile identity ph1 (jb),,
366,1,2017-06-02 14:16:35,0151 - Field (JB),0151 - field (jb),,
367,1,2017-06-13 14:57:51,0163 - Field Services App Dev,0163 - field services app dev,,
368,1,2017-06-29 15:03:32,0140 - BIG Program (LR - AE) - Price Increase,0140 - big program (lr - ae) - price increase,,
369,1,2017-06-29 15:11:06,0148 -  BIG Program (LR - SA) - Price Increase,0148 -  big program (lr - sa) - price increase,,
370,1,2017-06-29 15:14:04,0143 - BIG Program (MDR-MM) - Aliant IVR Migration,0143 - big program (mdr-mm) - aliant ivr migration,,
371,1,2017-07-03 14:16:08,0136 - BIG Program (MDR - BG) - WOM Phase 2.1,0136 - big program (mdr - bg) - wom phase 2.1,,
372,1,2017-07-03 14:17:32,0139 - BIG Program (MDR - IM) - Lemonade,0139 - big program (mdr - im) - lemonade,,
373,1,2017-07-04 19:05:13,0135 - BIG Program (MDR - AS) - Advanced Pay by Date R52 CDC,0135 - big program (mdr - as) - advanced pay by date r52 cdc,,
374,25,2017-07-07 14:10:36,0005 - Ad Hoc Support - Phase 4,0005 - ad hoc support - phase 4,,
375,1,2017-07-07 20:24:37,0151 - BIG Program (JD-LJ) - Price Increase on Bill Cycle,0151 - big program (jd-lj) - price increase on bill cycle,,
376,1,2017-07-11 13:54:31,0143 - Big Data Program - Big Data Ph05,0143 - big data program - big data ph05,,
377,1,2017-07-20 21:39:14,0156-BIG Program (MDR-MM) - Churchill,0156-big program (mdr-mm) - churchill,,
378,1,2017-07-20 21:45:36,0157 - D2D and ESM Work,0157 - d2d and esm work,,
379,1,2017-07-20 21:49:50,0158 - The Source ESM Changes,0158 - the source esm changes,,
382,1,2017-07-20 22:12:01,0161 - Sam Stuff,0161 - sam stuff,,
384,1,2017-07-24 14:34:01,0151 - BIG Program (JD-LJ) - eChat Virgin Shop,0151 - big program (jd-lj) - echat virgin shop,,
385,1,2017-07-26 18:26:00,0143 - Big Data Program - eChat Virgin Shop,0143 - big data program - echat virgin shop,,
386,1,2017-08-02 00:21:56,0133 - BIG Program (MDR-KJ) - CRTC WCOC,0133 - big program (mdr-kj) - crtc wcoc,,
387,1,2017-08-02 00:23:39,0138 - BIG Program (MDR - ML) - CRTC WCOC,0138 - big program (mdr - ml) - crtc wcoc,,
388,1,2017-08-03 16:42:56,0135 - BIG Program (MDR - AS) - Lemonade,0135 - big program (mdr - as) - lemonade,,
389,1,2017-08-03 16:46:21,0135 - BIG Program (MDR - AS) - Nebula,0135 - big program (mdr - as) - nebula,,
390,1,2017-08-03 16:47:39,0150 - BIG Program (MDR - MK) Multiline Offer Control,0150 - big program (mdr - mk) multiline offer control,,
391,1,2017-08-03 16:48:47,0150 - BIG Program (MDR - MK) CSMFII  Evolution,0150 - big program (mdr - mk) csmfii  evolution,,
392,1,2017-08-04 01:17:10,0150 - BIG Program (MDR - MK) 100 MBPS Bonding,0150 - big program (mdr - mk) 100 mbps bonding,,
393,1,2017-08-04 01:33:59,0143 - Big Data Program - IFRS R1,0143 - big data program - ifrs r1,,
394,1,2017-08-08 17:31:04,0136 - BIG Program (MDR - BG) - Accounts Receivable Reconciliation Automation,0136 - big program (mdr - bg) - accounts receivable reconciliation automation,,
395,1,2017-08-08 17:31:46,0136 - BIG Program (MDR - BG) - OneBill Modernization,0136 - big program (mdr - bg) - onebill modernization,,
396,1,2017-08-08 20:17:55,0151 - PCCS Ph2 (JB),0151 - pccs ph2 (jb),,
397,1,2017-08-08 20:18:59,0151 - Price Increase on Bill Cycle (JB),0151 - price increase on bill cycle (jb),,
398,1,2017-08-08 20:28:55,0136 - BIG Program (MDR - BG) - Flex rating,0136 - big program (mdr - bg) - flex rating,,
401,1,2017-08-14 14:11:03,0162 - Bell Media BA - Big Data,0162 - bell media ba - big data,,
402,42,2017-08-14 16:24:59,0000 - Database Mapping and Modelling,0000 - database mapping and modelling,,2017-08-14 16:26:38
404,1,2017-08-14 16:32:22,0107-TH - MSTR Upgrade (10.2) PIS Support,0107-th - mstr upgrade (10.2) pis support,,2017-08-14 16:32:43
405,8,2017-08-15 19:17:16,Project X Ltd. Hiring Plan,project x ltd. hiring plan,,
406,8,2017-08-15 19:18:33,0002-Testing of CEDW,0002-testing of cedw,,
407,1,2017-08-15 19:27:20,0087-Bell Upgrade Project - PIS,0087-bell upgrade project - pis,,
408,1,2017-08-18 14:21:11,0135 - BIG Program (MDR - RB) - Lemonade,0135 - big program (mdr - rb) - lemonade,,
409,40,2017-08-22 16:13:15,0003 - GeoDashboard,0003 - geodashboard,,
410,1,2017-08-25 12:27:57,0133 - BIG Program (MDR-KJ) - NAG feed to Truecomp,0133 - big program (mdr-kj) - nag feed to truecomp,,
411,1,2017-08-25 12:34:42,0133 - BIG Program (MDR-KJ) – T3 Ph2,0133 - big program (mdr-kj) – t3 ph2,,
412,1,2017-08-25 12:38:41,0135 - BIG Program (MDR - RB) – T3 Ph2,0135 - big program (mdr - rb) – t3 ph2,,
413,1,2017-08-25 18:47:45,0143 - BIG Program (MDR-MM) - Nebula,0143 - big program (mdr-mm) - nebula,,
414,1,2017-08-29 17:23:42,0151 - Flex Rating Ph1 (JB),0151 - flex rating ph1 (jb),,
415,1,2017-08-31 12:53:14,0152 - Big Data 2017 (JB) - eChat,0152 - big data 2017 (jb) - echat,,
416,1,2017-08-31 12:55:12,0152 - Big Data 2017 (JB) - Media First,0152 - big data 2017 (jb) - media first,,
417,1,2017-08-31 21:00:21,0140 - BIG Program (JB - AE) - Download & Go,0140 - big program (jb - ae) - download & go,,
418,8,2017-09-06 18:58:36,0001 - Weather Data Feed,0001 - weather data feed,,
419,1,2017-09-07 07:55:33,0169 - BIG Program (MDR-PK) - T3 PH02,0169 - big program (mdr-pk) - t3 ph02,,
420,1,2017-09-07 07:56:08,0169 - BIG Program (MDR-PK) - NAG Feed to Truecomp,0169 - big program (mdr-pk) - nag feed to truecomp,,
421,1,2017-09-07 07:56:50,0169 - BIG Program (MDR-PK) - CCC Portal - Roaming Charges,0169 - big program (mdr-pk) - ccc portal - roaming charges,,
422,8,2017-09-15 19:39:03,0001 - Absence app,0001 - absence app,,
423,43,2017-09-25 19:57:29,0000-P&L reports,0000-p&l reports,,
424,1,2017-09-26 12:45:16,0148 - BIG Program (LR - SA) - One Bill Modernization,0148 - big program (lr - sa) - one bill modernization,,
425,1,2017-09-26 12:46:05,0148 - BIG Program (LR - SA) - WOM Phase 2 R1,0148 - big program (lr - sa) - wom phase 2 r1,,
426,1,2017-09-26 12:46:59,0148 - BIG Program (LR - SA) - NBA Phase 1 R2,0148 - big program (lr - sa) - nba phase 1 r2,,
427,1,2017-09-26 12:52:39,0136 - BIG Program (MDR - BG) - NBA Phase 1 R2,0136 - big program (mdr - bg) - nba phase 1 r2,,
428,1,2017-09-26 12:58:30,0133 - BIG Program (MDR-KJ) - IFRS EDW Expansion,0133 - big program (mdr-kj) - ifrs edw expansion,,
429,1,2017-09-28 17:31:19,0151 - Dark TV (JB),0151 - dark tv (jb),,
